listing_id,room_type,accomodates,min_date,max_date,timedelta (days),timedelta > 3 months,timedelta = 0,št. reviewev v zadnjih 12 mesecih,"število mesecev, v katerem so prejeli review",latitude,longitude,reviews,overall_satisfaction,price
26519568,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.071634,14.480692,0,\N,72
26522096,Entire home/apt,2,2018-07-08,2018-09-29,83,FALSE,FALSE,22,3,46.043014,14.511953,1,\N,35
26528884,Private room,1,2018-07-06,2018-07-28,22,FALSE,FALSE,11,1,46.064561,14.5144,3,5,20
26548514,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.077629,14.519086,0,\N,50
26550225,Private room,2,2018-07-08,2018-09-03,57,FALSE,FALSE,19,3,46.02892,14.496016,0,\N,23
26555350,Entire home/apt,8,,,0,FALSE,TRUE,0,0,46.05014,14.514128,0,\N,84
26555819,Entire home/apt,7,2018-07-05,2018-08-05,31,FALSE,FALSE,8,2,46.051664,14.480222,0,\N,71
26558545,Entire home/apt,5,2018-07-07,2018-09-29,84,FALSE,FALSE,26,3,46.051487,14.480303,0,\N,60
26578203,Private room,2,2018-08-17,2018-09-03,17,FALSE,FALSE,4,2,46.027276,14.542249,0,\N,47
26583637,Entire home/apt,8,2018-08-09,2018-11-25,108,TRUE,FALSE,25,4,46.047959,14.504068,0,\N,206
26590262,Private room,2,2018-08-26,2018-10-31,66,FALSE,FALSE,6,3,46.055329,14.523327,0,\N,48
26590886,Private room,2,2018-12-09,2018-12-09,0,FALSE,TRUE,1,1,46.055856,14.522094,0,\N,48
26593699,Entire home/apt,5,2018-07-15,2018-10-03,80,FALSE,FALSE,7,3,46.040126,14.497765,0,\N,103
26600022,Entire home/apt,2,2018-07-08,2018-11-25,140,TRUE,FALSE,20,5,46.060929,14.506959,0,\N,42
26613761,Private room,3,,,0,FALSE,TRUE,0,0,46.042547,14.472459,0,\N,61
26616212,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.10019,14.456333,0,\N,115
26618391,Private room,1,,,0,FALSE,TRUE,0,0,46.036885,14.489518,0,\N,36
26619973,Entire home/apt,7,2018-07-21,2018-11-21,123,TRUE,FALSE,9,4,46.052089,14.511136,0,\N,139
26622159,Entire home/apt,3,2018-07-10,2018-12-09,152,TRUE,FALSE,13,5,46.04708,14.501522,0,\N,67
26631271,Entire home/apt,4,2018-07-20,2018-12-03,136,TRUE,FALSE,28,6,46.057596,14.510494,0,\N,61
26659988,Entire home/apt,2,2018-07-16,2018-12-07,144,TRUE,FALSE,30,6,46.052837,14.51542,0,\N,60
26661120,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.052812,14.510317,0,\N,72
26665384,Entire home/apt,6,2018-07-29,2018-11-04,98,TRUE,FALSE,13,5,46.062849,14.507161,0,\N,109
26678434,Entire home/apt,10,,,0,FALSE,TRUE,0,0,46.044198,14.476578,0,\N,194
26684495,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.094821,14.507736,0,\N,60
